0.5053526982396621,0.5083227442931563,0.5248302584763388,0.5105560560377108,0.508930850935718
0.5184585284124299,0.5574019267618768,0.5738326271954781,0.5549550751836804,0.5475970455156447
0.5315516694365843,0.6059256326283275,0.622118850639917,0.5989188970829921,0.5859776817150222
0.5446231205506041,0.6534242995487904,0.6692205728528597,0.6420993658250375,0.6238424949827882
0.5576638959035012,0.6994382844485171,0.7146809270387671,0.6841545289869853,0.66096431544654
0.5706650307320618,0.7435223114730047,0.7580589669781544,0.7247513456048363,0.6971204308177346
0.583617587523593,0.7852497809081442,0.7989339440195333,0.763568323573337,0.7320939225536243
0.5965126621599345,0.8242168973719565,0.8369093881634795,0.8002980655887991,0.7656749672596252
0.6093413900385141,0.8600465773295393,0.8716169536540397,0.8346497034731304,0.7976620955243587
0.6220949521662389,0.8923920981183273,0.902719991776864,0.866351201601314,0.8278634006349872
0.6347645812220328,0.920940453172166,0.929916816209434,0.8951515111911545,0.8560976899211581
0.6473415675838515,0.9454153809758017,0.9529436292508675,0.9208225583951595,0.8821955718200722
0.6598172653160339,0.965580038438696,0.9715770805481105,0.9431610504505645,0.9060004721408301
0.6721830981128721,0.9812392928180074,0.9856364334999506,0.9619900855843397,0.927369573430981
0.6844305651943159,0.9922416100118792,0.9949853183256517,0.9771605539241016,0.9461746718095463
0.6965512471497567,0.9984805209500781,0.9995330547941839,0.9885523183209173,0.962302946125951
0.7085368117258755,0.9998956518917681,0.9992355317841334,0.9960751657328885,0.9756576348302932
0.7203790195545752,0.9964733086602617,0.9940956351429343,0.9996695216353734,0.9861586164940717
0.7320697298170595,0.9882466091611295,0.9841632196953691,0.9993069218003268,0.9937428904985378
0.743600905840166,0.9752951629012894,0.969534625672841,0.9949902377086689,0.9983649550067837
0.7549646206211033,0.9577443006103655,0.9503517442538534,0.9867536538106092,0.9999970799519222
0.7661530622767986,0.9357638614192414,0.9268006412795546,0.9746623968140053,0.9986294734035694
0.7771585394141056,0.9095665493322429,0.8991097524937304,0.9588122191445608,0.9942703403145102
0.7879734864171837,0.8794058748973184,0.867547667812648,0.939328640668416,0.9869458332951018
0.7985904686484113,0.8455737019926052,0.8324205261164016,0.9163659546820407,0.9766998957107383
0.8090021875592615,0.8083974234690519,0.7940690458311812,0.8901060060411421,0.9635939980437177
0.8192014857076223,0.7682367929803111,0.7528652201045598,0.8607567511047589,0.9477067691012042
0.8291813516781164,0.7254804436581845,0.7092087086292037,0.8285506108985575,0.9291335242818554
0.8389349249020348,0.6805421273222835,0.6635229611127905,0.7937426305388692,0.9079856937312756
0.8484555003735728,0.6338567106169544,0.6162511099948368,0.756608459493257,0.8843901538170783
0.8577365332591258,0.5858759668207253,0.5678516722493466,0.7174421686722224,0.858488465934369
0.8667716433964763,0.5370642040507936,0.5187941019639805,0.6765539216388241,0.8304360272084343
0.8755546196807784,0.48789377216828356,0.46955423683384157,0.6342675183782341,0.8004011381899965
0.8840794243343257,0.43884049186380614,0.42060968273697213,0.5909178310784816,0.7685639931363917
0.8923401970571675,0.390379050155913,0.3724351811592197,0.5468481522288093,0.7351155989364789
0.9003312590557184,0.34297840686005887,0.32549800440249754,0.5024074760364379,0.7002566291651875
